Time,Speed_kmh,SOC_%,Temp_C,Torque_Nm,RPM,Throttle_%,Brake_%,Mode,G_Force,Distance_km,CAN_ID
05:01:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:01:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:02:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:03:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:04:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:05:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
05:06:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
