Time,Speed,SOC,Temperature,Torque,Throttle
21:17:43,0,100,30,0,0
21:17:44,0,100,30,0,0
21:17:44,0,100,30,0,0
21:17:45,0,100,30,0,0
21:17:45,0,100,30,0,0
21:17:46,0,100,30,0,0
21:17:46,0,100,30,0,0
21:17:47,0,100,30,0,0
21:17:48,0,100,30,0,0
21:17:48,0,100,30,0,0
21:17:49,0,100,30,0,0
21:17:49,0,100,30,0,0
21:17:50,0,100,30,0,0
21:17:50,0,100,30,0,0
21:17:51,0,100,30,0,0
21:17:51,0,100,30,0,0
21:17:52,0,100,30,0,0
21:17:52,0,100,30,0,0
21:17:53,0,100,30,0,0
21:17:53,0,100,30,0,0
21:17:54,0,100,30,0,0
21:17:54,0,100,30,0,0
21:17:55,0,100,30,0,0
21:17:55,0,100,30,0,0
21:17:56,0,100,30,0,0
21:17:56,0,100,30,0,0
21:17:57,0,100,30,0,0
21:17:57,0,100,30,0,0
21:17:58,0,100,30,0,0
21:17:58,0,100,30,0,0
21:17:59,0,100,30,0,0
21:17:59,0,100,30,0,0
21:18:00,0,100,30,0,0
21:18:00,0,100,30,0,0
21:18:01,0,100,30,0,0
21:18:01,0,100,30,0,0
21:18:02,0,100,30,0,0
21:18:02,0,100,30,0,0
21:18:03,0,100,30,0,0
21:18:03,0,100,30,0,0
21:18:04,0,100,30,0,0
21:18:04,0,100,30,0,0
21:18:05,0,100,30,0,0
21:18:05,0,100,30,0,0
21:18:06,0,100,30,0,0
21:18:06,0,100,30,0,0
21:18:07,0,100,30,0,0
21:18:07,0,100,30,0,0
21:18:08,0,100,30,0,0
21:18:08,0,100,30,0,0
21:18:09,0,100,30,0,0
21:18:10,0,100,30,0,0
21:18:10,0,100,30,0,0
21:18:11,0,100,30,0,0
21:18:11,0,100,30,0,0
21:18:12,0,100,30,0,0
21:18:12,0,100,30,0,0
21:18:13,0,100,30,0,0
21:18:13,0,100,30,0,0
21:18:14,0,100,30,0,0
21:18:14,0,100,30,0,0
21:18:15,0,100,30,0,0
21:18:15,0,100,30,0,0
21:18:16,0,100,30,0,0
21:18:16,0,100,30,0,0
21:18:17,0,100,30,0,0
21:18:17,0,100,30,0,0
21:18:18,0,100,30,0,0
21:18:18,0,100,30,0,0
21:18:19,0,100,30,0,0
21:18:19,0,100,30,0,0
21:18:20,0,100,30,0,0
21:18:20,0,100,30,0,0
21:18:21,0,100,30,0,0
21:18:21,0,100,30,0,0
21:18:22,0,100,30,0,0
21:18:22,0,100,30,0,0
21:18:23,0,100,30,0,0
21:18:23,0,100,30,0,0
21:18:24,0,100,30,0,0
21:18:24,0,100,30,0,0
21:18:25,0,100,30,0,0
21:18:25,0,100,30,0,0
21:18:26,0,100,30,0,0
21:18:26,0,100,30,0,0
21:18:27,0,100,30,0,0
21:18:27,0,100,30,0,0
21:18:28,0,100,30,0,0
21:18:28,0,100,30,0,0
21:18:29,0,100,30,0,0
21:18:30,0,100,30,0,0
21:18:30,0,100,30,0,0
21:18:31,0,100,30,0,0
21:18:31,0,100,30,0,0
21:18:32,0,100,30,0,0
21:18:32,0,100,30,0,0
21:18:33,0,100,30,0,0
21:18:33,0,100,30,0,0
21:18:34,0,100,30,0,0
21:18:34,0,100,30,0,0
21:18:35,0,100,30,0,0
21:18:35,0,100,30,0,0
21:18:36,0,100,30,0,0
21:18:36,0,100,30,0,0
21:18:37,0,100,30,0,0
21:18:37,0,100,30,0,0
21:18:38,0,100,30,0,0
21:18:38,0,100,30,0,0
21:18:39,0,100,30,0,0
21:18:39,0,100,30,0,0
21:18:40,0,100,30,0,0
21:18:40,0,100,30,0,0
21:18:41,0,100,30,0,0
21:18:41,0,100,30,0,0
21:18:42,0,100,30,0,0
21:18:42,0,100,30,0,0
21:18:43,0,100,30,0,0
21:18:43,0,100,30,0,0
21:18:44,0,100,30,0,0
21:18:44,0,100,30,0,0
21:18:45,0,100,30,0,0
21:18:45,0,100,30,0,0
21:18:46,0,100,30,0,0
21:18:46,0,100,30,0,0
21:18:47,0,100,30,0,0
21:18:47,0,100,30,0,0
21:18:48,0,100,30,0,0
21:18:48,0,100,30,0,0
21:18:49,0,100,30,0,0
21:18:49,0,100,30,0,0
21:18:50,0,100,30,0,0
21:18:50,0,100,30,0,0
21:18:51,0,100,30,0,0
21:18:51,0,100,30,0,0
21:18:52,0,100,30,0,0
21:18:52,0,100,30,0,0
21:18:53,0,100,30,0,0
21:18:53,0,100,30,0,0
21:18:54,0,100,30,0,0
21:18:55,0,100,30,0,0
21:18:55,0,100,30,0,0
21:18:56,0,100,30,0,0
21:18:56,0,100,30,0,0
21:18:57,0,100,30,0,0
21:18:57,0,100,30,0,0
21:18:58,0,100,30,0,0
21:18:58,0,100,30,0,0
21:18:59,0,100,30,0,0
21:18:59,0,100,30,0,0
21:19:00,0,100,30,0,0
21:19:00,0,100,30,0,0
21:19:01,0,100,30,0,0
21:19:01,0,100,30,0,0
21:19:02,0,100,30,0,0
21:19:02,0,100,30,0,0
21:19:03,0,100,30,0,0
21:19:03,0,100,30,0,0
21:19:04,0,100,30,0,0
21:19:04,0,100,30,0,0
21:19:05,0,100,30,0,0
21:19:05,0,100,30,0,0
21:19:06,0,100,30,0,0
21:19:06,0,100,30,0,0
21:19:07,0,100,30,0,0
21:19:07,0,100,30,0,0
21:19:08,0,100,30,0,0
21:19:08,0,100,30,0,0
21:19:09,0,100,30,0,0
21:19:09,0,100,30,0,0
21:19:10,0,100,30,0,0
21:19:10,0,100,30,0,0
21:19:11,0,100,30,0,0
21:19:11,0,100,30,0,0
21:19:12,0,100,30,0,0
21:19:12,0,100,30,0,0
21:19:13,0,100,30,0,0
21:19:13,0,100,30,0,0
21:19:14,0,100,30,0,0
21:19:14,0,100,30,0,0
21:19:15,0,100,30,0,0
21:19:15,0,100,30,0,0
21:19:16,0,100,30,0,0
21:19:16,0,100,30,0,0
21:19:17,0,100,30,0,0
21:19:18,0,100,30,0,0
21:19:18,0,100,30,0,0
21:19:19,0,100,30,0,0
21:19:19,0,100,30,0,0
21:19:20,0,100,30,0,0
21:19:20,0,100,30,0,0
21:19:21,0,100,30,0,0
21:19:21,0,100,30,0,0
21:19:22,0,100,30,0,0
21:19:22,0,100,30,0,0
21:19:23,0,100,30,0,0
21:19:23,0,100,30,0,0
21:19:24,0,100,30,0,0
21:19:24,0,100,30,0,0
21:19:25,0,100,30,0,0
21:19:25,0,100,30,0,0
21:19:26,0,100,30,0,0
21:19:26,0,100,30,0,0
21:19:27,0,100,30,0,0
21:19:27,0,100,30,0,0
21:19:28,0,100,30,0,0
21:19:28,0,100,30,0,0
21:19:29,0,100,30,0,0
21:19:29,0,100,30,0,0
21:19:30,0,100,30,0,0
21:19:30,0,100,30,0,0
21:19:31,0,100,30,0,0
21:19:31,0,100,30,0,0
21:19:32,0,100,30,0,0
21:19:32,0,100,30,0,0
21:19:33,0,100,30,0,0
21:19:33,0,100,30,0,0
21:19:34,0,100,30,0,0
21:19:34,0,100,30,0,0
21:19:35,0,100,30,0,0
21:19:35,0,100,30,0,0
21:19:36,0,100,30,0,0
21:19:36,0,100,30,0,0
21:19:37,0,100,30,0,0
21:19:37,0,100,30,0,0
21:19:38,0,100,30,0,0
21:19:39,0,100,30,0,0
21:19:39,0,100,30,0,0
21:19:40,0,100,30,0,0
21:19:40,0,100,30,0,0
21:19:41,0,100,30,0,0
21:19:41,0,100,30,0,0
21:19:42,0,100,30,0,0
21:19:42,0,100,30,0,0
21:19:43,0,100,30,0,0
21:19:43,0,100,30,0,0
21:19:44,0,100,30,0,0
21:19:44,0,100,30,0,0
21:19:45,0,100,30,0,0
21:19:45,0,100,30,0,0
21:19:46,0,100,30,0,0
21:19:46,0,100,30,0,0
21:19:47,0,100,30,0,0
21:19:47,0,100,30,0,0
21:19:48,0,100,30,0,0
21:19:48,0,100,30,0,0
21:19:49,0,100,30,0,0
21:19:49,0,100,30,0,0
21:19:50,0,100,30,0,0
21:19:50,0,100,30,0,0
21:19:51,0,100,30,0,0
21:19:51,0,100,30,0,0
21:19:52,0,100,30,0,0
21:19:52,0,100,30,0,0
21:19:53,0,100,30,0,0
21:19:53,0,100,30,0,0
21:19:54,0,100,30,0,0
21:19:54,0,100,30,0,0
21:19:55,0,100,30,0,0
21:19:55,0,100,30,0,0
21:19:56,0,100,30,0,0
21:19:57,0,100,30,0,0
21:19:57,0,100,30,0,0
21:19:58,0,100,30,0,0
21:19:58,0,100,30,0,0
21:19:59,0,100,30,0,0
21:19:59,0,100,30,0,0
21:20:00,0,100,30,0,0
21:20:00,0,100,30,0,0
21:20:01,0,100,30,0,0
21:20:01,0,100,30,0,0
21:20:02,0,100,30,0,0
21:20:02,0,100,30,0,0
21:20:03,0,100,30,0,0
21:20:03,0,100,30,0,0
21:20:04,0,100,30,0,0
21:20:04,0,100,30,0,0
21:20:05,0,100,30,0,0
21:20:05,0,100,30,0,0
21:20:06,0,100,30,0,0
21:20:06,0,100,30,0,0
21:20:07,0,100,30,0,0
21:20:07,0,100,30,0,0
21:20:08,0,100,30,0,0
21:20:08,0,100,30,0,0
21:20:09,0,100,30,0,0
21:20:09,0,100,30,0,0
21:20:10,0,100,30,0,0
21:20:10,0,100,30,0,0
21:20:11,0,100,30,0,0
21:20:11,0,100,30,0,0
21:20:12,0,100,30,0,0
21:20:12,0,100,30,0,0
21:20:13,0,100,30,0,0
21:20:13,0,100,30,0,0
21:20:14,0,100,30,0,0
21:20:15,0,100,30,0,0
21:20:15,0,100,30,0,0
21:20:16,0,100,30,0,0
21:20:16,0,100,30,0,0
21:20:17,0,100,30,0,0
21:20:17,0,100,30,0,0
21:20:18,0,100,30,0,0
21:20:18,0,100,30,0,0
21:20:19,0,100,30,0,0
21:20:19,0,100,30,0,0
21:20:20,0,100,30,0,0
21:20:20,0,100,30,0,0
21:20:21,0,100,30,0,0
21:20:21,0,100,30,0,0
21:20:22,0,100,30,0,0
21:20:22,0,100,30,0,0
21:20:23,0,100,30,0,0
21:20:23,0,100,30,0,0
21:20:24,0,100,30,0,0
21:20:24,0,100,30,0,0
21:20:25,0,100,30,0,0
21:20:25,0,100,30,0,0
21:20:26,0,100,30,0,0
21:20:26,0,100,30,0,0
21:20:27,0,100,30,0,0
21:20:27,0,100,30,0,0
21:20:28,0,100,30,0,0
21:20:28,0,100,30,0,0
21:20:29,0,100,30,0,0
21:20:29,0,100,30,0,0
21:20:30,0,100,30,0,0
21:20:30,0,100,30,0,0
21:20:31,0,100,30,0,0
21:20:31,0,100,30,0,0
21:20:32,0,100,30,0,0
21:20:32,0,100,30,0,0
21:20:33,0,100,30,0,0
21:20:34,0,100,30,0,0
21:20:34,0,100,30,0,0
21:20:35,0,100,30,0,0
21:20:35,0,100,30,0,0
21:20:36,0,100,30,0,0
21:20:36,0,100,30,0,0
21:20:37,0,100,30,0,0
21:20:37,0,100,30,0,0
21:20:38,0,100,30,0,0
21:20:38,0,100,30,0,0
21:20:39,0,100,30,0,0
21:20:39,0,100,30,0,0
21:20:40,0,100,30,0,0
21:20:40,0,100,30,0,0
21:20:41,0,100,30,0,0
21:20:41,0,100,30,0,0
21:20:42,0,100,30,0,0
21:20:42,0,100,30,0,0
21:20:43,0,100,30,0,0
21:20:43,0,100,30,0,0
21:20:44,0,100,30,0,0
21:20:44,0,100,30,0,0
21:20:45,0,100,30,0,0
21:20:45,0,100,30,0,0
21:20:46,0,100,30,0,0
21:20:46,0,100,30,0,0
21:20:47,0,100,30,0,0
21:20:47,0,100,30,0,0
21:20:48,0,100,30,0,0
21:20:48,0,100,30,0,0
21:20:49,0,100,30,0,0
21:20:49,0,100,30,0,0
21:20:50,0,100,30,0,0
21:20:50,0,100,30,0,0
21:20:51,0,100,30,0,0
21:20:51,0,100,30,0,0
21:20:52,0,100,30,0,0
21:20:52,0,100,30,0,0
21:20:53,0,100,30,0,0
21:20:53,0,100,30,0,0
21:20:54,0,100,30,0,0
21:20:54,0,100,30,0,0
21:20:55,0,100,30,0,0
21:20:56,0,100,30,0,0
21:20:56,0,100,30,0,0
21:20:57,0,100,30,0,0
21:20:57,0,100,30,0,0
21:20:58,0,100,30,0,0
21:20:58,0,100,30,0,0
21:20:59,0,100,30,0,0
21:20:59,0,100,30,0,0
21:21:00,0,100,30,0,0
21:21:00,0,100,30,0,0
21:21:01,0,100,30,0,0
21:21:01,0,100,30,0,0
21:21:02,0,100,30,0,0
21:21:02,0,100,30,0,0
21:21:03,0,100,30,0,0
21:21:03,0,100,30,0,0
21:21:04,0,100,30,0,0
21:21:04,0,100,30,0,0
21:21:05,0,100,30,0,0
21:21:05,0,100,30,0,0
21:21:06,0,100,30,0,0
21:21:06,0,100,30,0,0
21:21:07,0,100,30,0,0
21:21:07,0,100,30,0,0
21:21:08,0,100,30,0,0
21:21:08,0,100,30,0,0
21:21:09,0,100,30,0,0
21:21:09,0,100,30,0,0
21:21:10,0,100,30,0,0
21:21:10,0,100,30,0,0
21:21:11,0,100,30,0,0
21:21:11,0,100,30,0,0
21:21:12,0,100,30,0,0
21:21:12,0,100,30,0,0
21:21:13,0,100,30,0,0
21:21:13,0,100,30,0,0
21:21:14,0,100,30,0,0
21:21:14,0,100,30,0,0
21:21:15,0,100,30,0,0
21:21:15,0,100,30,0,0
21:21:16,0,100,30,0,0
21:21:16,0,100,30,0,0
21:21:17,0,100,30,0,0
21:21:18,0,100,30,0,0
21:21:18,0,100,30,0,0
21:21:19,0,100,30,0,0
21:21:19,0,100,30,0,0
21:21:20,0,100,30,0,0
21:21:20,0,100,30,0,0
21:21:21,0,100,30,0,0
21:21:21,0,100,30,0,0
21:21:22,0,100,30,0,0
21:21:22,0,100,30,0,0
21:21:23,0,100,30,0,0
21:21:23,0,100,30,0,0
21:21:24,0,100,30,0,0
21:21:24,0,100,30,0,0
21:21:25,0,100,30,0,0
21:21:25,0,100,30,0,0
21:21:26,0,100,30,0,0
21:21:26,0,100,30,0,0
21:21:27,0,100,30,0,0
21:21:27,0,100,30,0,0
21:21:28,0,100,30,0,0
21:21:28,0,100,30,0,0
21:21:29,0,100,30,0,0
21:21:29,0,100,30,0,0
21:21:30,0,100,30,0,0
21:21:30,0,100,30,0,0
21:21:31,0,100,30,0,0
21:21:31,0,100,30,0,0
21:21:32,0,100,30,0,0
21:21:32,0,100,30,0,0
21:21:33,0,100,30,0,0
21:21:33,0,100,30,0,0
21:21:34,0,100,30,0,0
21:21:34,0,100,30,0,0
21:21:35,0,100,30,0,0
21:21:35,0,100,30,0,0
21:21:36,0,100,30,0,0
21:21:36,0,100,30,0,0
21:21:37,0,100,30,0,0
21:21:37,0,100,30,0,0
21:21:38,0,100,30,0,0
21:21:39,0,100,30,0,0
21:21:39,0,100,30,0,0
21:21:40,0,100,30,0,0
21:21:40,0,100,30,0,0
21:21:41,0,100,30,0,0
21:21:41,0,100,30,0,0
21:21:42,0,100,30,0,0
21:21:42,0,100,30,0,0
21:21:43,0,100,30,0,0
21:21:43,0,100,30,0,0
21:21:44,0,100,30,0,0
21:21:44,0,100,30,0,0
21:21:45,0,100,30,0,0
21:21:45,0,100,30,0,0
21:21:46,0,100,30,0,0
21:21:46,0,100,30,0,0
21:21:47,0,100,30,0,0
21:21:47,0,100,30,0,0
21:21:48,0,100,30,0,0
21:21:48,0,100,30,0,0
21:21:49,0,100,30,0,0
21:21:49,0,100,30,0,0
21:21:50,0,100,30,0,0
21:21:50,0,100,30,0,0
21:21:51,0,100,30,0,0
21:21:51,0,100,30,0,0
21:21:52,0,100,30,0,0
21:21:52,0,100,30,0,0
21:21:53,0,100,30,0,0
21:21:53,0,100,30,0,0
21:21:54,0,100,30,0,0
21:21:54,0,100,30,0,0
21:21:55,0,100,30,0,0
21:21:55,0,100,30,0,0
21:21:56,0,100,30,0,0
21:21:57,0,100,30,0,0
21:21:57,0,100,30,0,0
21:21:58,0,100,30,0,0
21:21:58,0,100,30,0,0
21:21:59,0,100,30,0,0
21:21:59,0,100,30,0,0
21:22:00,0,100,30,0,0
21:22:00,0,100,30,0,0
21:22:01,0,100,30,0,0
21:22:01,0,100,30,0,0
21:22:02,0,100,30,0,0
21:22:02,0,100,30,0,0
21:22:03,0,100,30,0,0
21:22:03,0,100,30,0,0
21:22:04,0,100,30,0,0
21:22:04,0,100,30,0,0
21:22:05,0,100,30,0,0
21:22:05,0,100,30,0,0
21:22:06,0,100,30,0,0
21:22:06,0,100,30,0,0
21:22:07,0,100,30,0,0
21:22:07,0,100,30,0,0
21:22:08,0,100,30,0,0
21:22:08,0,100,30,0,0
21:22:09,0,100,30,0,0
21:22:09,0,100,30,0,0
21:22:10,0,100,30,0,0
21:22:10,0,100,30,0,0
21:22:11,0,100,30,0,0
21:22:11,0,100,30,0,0
21:22:12,0,100,30,0,0
21:22:12,0,100,30,0,0
21:22:13,0,100,30,0,0
21:22:13,0,100,30,0,0
21:22:14,0,100,30,0,0
21:22:14,0,100,30,0,0
21:22:15,0,100,30,0,0
21:22:15,0,100,30,0,0
21:22:16,0,100,30,0,0
21:22:17,0,100,30,0,0
21:22:17,0,100,30,0,0
21:22:18,0,100,30,0,0
21:22:18,0,100,30,0,0
21:22:19,0,100,30,0,0
21:22:19,0,100,30,0,0
21:22:20,0,100,30,0,0
21:22:20,0,100,30,0,0
21:22:21,0,100,30,0,0
21:22:21,0,100,30,0,0
21:22:22,0,100,30,0,0
21:22:22,0,100,30,0,0
21:22:23,0,100,30,0,0
21:22:23,0,100,30,0,0
21:22:24,0,100,30,0,0
21:22:24,0,100,30,0,0
21:22:25,0,100,30,0,0
21:22:25,0,100,30,0,0
21:22:26,0,100,30,0,0
21:22:26,0,100,30,0,0
21:22:27,0,100,30,0,0
21:22:27,0,100,30,0,0
21:22:28,0,100,30,0,0
21:22:28,0,100,30,0,0
21:22:29,0,100,30,0,0
21:22:29,0,100,30,0,0
21:22:30,0,100,30,0,0
21:22:30,0,100,30,0,0
21:22:31,0,100,30,0,0
21:22:31,0,100,30,0,0
21:22:32,0,100,30,0,0
21:22:32,0,100,30,0,0
21:22:33,0,100,30,0,0
21:22:33,0,100,30,0,0
21:22:34,0,100,30,0,0
21:22:34,0,100,30,0,0
21:22:35,0,100,30,0,0
21:22:35,0,100,30,0,0
21:22:36,0,100,30,0,0
21:22:37,0,100,30,0,0
21:50:07,0,100,30,0,0
21:50:09,0,100,30,0,0
21:50:10,0,100,30,0,0
21:50:11,0,100,30,0,0
21:50:11,0,100,30,0,0
21:50:12,0,100,30,0,0
21:50:13,0,100,30,0,0
21:50:14,0,100,30,0,0
21:50:14,0,100,30,0,0
21:50:15,0,100,30,0,0
21:50:15,0,100,30,0,0
21:50:16,0,100,30,0,0
21:50:16,0,100,30,0,0
21:50:17,0,100,30,0,0
21:50:17,0,100,30,0,0
21:50:18,0,100,30,0,0
21:50:18,0,100,30,0,0
21:50:19,0,100,30,0,0
21:50:20,0,100,30,0,0
21:50:20,0,100,30,0,0
21:50:21,0,100,30,0,0
21:50:21,0,100,30,0,0
21:50:22,0,100,30,0,0
21:50:22,0,100,30,0,0
21:50:23,0,100,30,0,0
21:50:23,0,100,30,0,0
21:50:24,0,100,30,0,0
21:50:25,0,100,30,0,0
21:50:25,0,100,30,0,0
21:50:26,0,100,30,0,0
21:50:26,0,100,30,0,0
21:50:27,0,100,30,0,0
21:50:27,0,100,30,0,0
21:50:28,0,100,30,0,0
21:50:29,0,100,30,0,0
21:50:30,0,100,30,0,0
21:50:30,0,100,30,0,0
21:50:31,0,100,30,0,0
21:50:31,0,100,30,0,0
21:50:32,0,100,30,0,0
21:50:32,0,100,30,0,0
21:50:33,0,100,30,0,0
21:50:33,0,100,30,0,0
21:50:34,0,100,30,0,0
21:50:35,0,100,30,0,0
21:50:35,0,100,30,0,0
21:50:36,0,100,30,0,0
21:50:36,0,100,30,0,0
21:50:37,0,100,30,0,0
21:50:37,0,100,30,0,0
21:50:38,0,100,30,0,0
21:50:38,0,100,30,0,0
21:50:39,0,100,30,0,0
21:50:39,0,100,30,0,0
21:50:40,0,100,30,0,0
21:50:40,0,100,30,0,0
21:50:41,0,100,30,0,0
21:50:41,0,100,30,0,0
21:50:42,0,100,30,0,0
21:50:42,0,100,30,0,0
21:50:43,0,100,30,0,0
21:50:43,0,100,30,0,0
21:50:44,0,100,30,0,0
21:50:44,0,100,30,0,0
21:50:45,0,100,30,0,0
21:50:45,0,100,30,0,0
21:50:46,0,100,30,0,0
21:50:46,0,100,30,0,0
21:50:47,0,100,30,0,0
21:50:47,0,100,30,0,0
21:50:48,0,100,30,0,0
21:50:48,0,100,30,0,0
21:50:49,0,100,30,0,0
21:50:49,0,100,30,0,0
21:50:50,0,100,30,0,0
21:50:50,0,100,30,0,0
21:50:51,0,100,30,0,0
21:50:51,0,100,30,0,0
21:50:52,0,100,30,0,0
21:50:52,0,100,30,0,0
21:50:53,0,100,30,0,0
21:50:53,0,100,30,0,0
21:50:54,0,100,30,0,0
21:50:54,0,100,30,0,0
21:50:55,0,100,30,0,0
21:50:56,0,100,30,0,0
21:50:56,0,100,30,0,0
21:50:57,0,100,30,0,0
21:50:57,0,100,30,0,0
21:50:58,0,100,30,0,0
21:50:58,0,100,30,0,0
21:50:59,0,100,30,0,0
21:50:59,0,100,30,0,0
21:51:00,0,100,30,0,0
21:51:00,0,100,30,0,0
21:51:01,0,100,30,0,0
21:51:01,0,100,30,0,0
21:51:02,0,100,30,0,0
21:51:02,0,100,30,0,0
21:51:03,0,100,30,0,0
21:51:03,0,100,30,0,0
21:51:04,0,100,30,0,0
21:51:04,0,100,30,0,0
21:51:05,0,100,30,0,0
21:51:05,0,100,30,0,0
21:51:06,0,100,30,0,0
21:51:06,0,100,30,0,0
21:51:07,0,100,30,0,0
21:51:07,0,100,30,0,0
21:51:08,0,100,30,0,0
21:51:08,0,100,30,0,0
21:51:09,0,100,30,0,0
21:51:09,0,100,30,0,0
21:51:10,0,100,30,0,0
21:51:10,0,100,30,0,0
21:51:11,0,100,30,0,0
21:51:11,0,100,30,0,0
21:51:12,0,100,30,0,0
21:51:12,0,100,30,0,0
21:51:13,0,100,30,0,0
21:51:13,0,100,30,0,0
21:51:14,0,100,30,0,0
21:51:14,0,100,30,0,0
21:51:15,0,100,30,0,0
21:51:15,0,100,30,0,0
21:51:16,0,100,30,0,0
21:51:16,0,100,30,0,0
21:51:17,0,100,30,0,0
21:51:17,0,100,30,0,0
21:51:18,0,100,30,0,0
21:51:19,0,100,30,0,0
21:51:19,0,100,30,0,0
21:51:20,0,100,30,0,0
21:51:20,0,100,30,0,0
21:51:21,0,100,30,0,0
21:51:21,0,100,30,0,0
21:51:22,0,100,30,0,0
21:51:22,0,100,30,0,0
21:51:23,0,100,30,0,0
21:51:23,0,100,30,0,0
21:51:24,0,100,30,0,0
21:51:24,0,100,30,0,0
21:51:25,0,100,30,0,0
21:51:25,0,100,30,0,0
21:51:26,0,100,30,0,0
21:51:26,0,100,30,0,0
21:51:27,0,100,30,0,0
21:51:27,0,100,30,0,0
21:51:28,0,100,30,0,0
21:51:28,0,100,30,0,0
21:51:29,0,100,30,0,0
21:51:29,0,100,30,0,0
21:51:30,0,100,30,0,0
21:51:30,0,100,30,0,0
21:51:31,0,100,30,0,0
21:51:31,0,100,30,0,0
21:51:32,0,100,30,0,0
21:51:32,0,100,30,0,0
21:51:33,0,100,30,0,0
21:51:33,0,100,30,0,0
21:51:34,0,100,30,0,0
21:51:34,0,100,30,0,0
21:51:35,0,100,30,0,0
21:51:35,0,100,30,0,0
21:51:36,0,100,30,0,0
21:51:36,0,100,30,0,0
21:51:37,0,100,30,0,0
21:51:37,0,100,30,0,0
21:51:38,0,100,30,0,0
21:51:38,0,100,30,0,0
21:51:39,0,100,30,0,0
21:51:39,0,100,30,0,0
21:51:40,0,100,30,0,0
21:51:41,0,100,30,0,0
21:51:41,0,100,30,0,0
21:51:42,0,100,30,0,0
21:51:42,0,100,30,0,0
21:51:43,0,100,30,0,0
21:51:43,0,100,30,0,0
21:51:44,0,100,30,0,0
21:51:44,0,100,30,0,0
21:51:45,0,100,30,0,0
21:51:45,0,100,30,0,0
21:51:46,0,100,30,0,0
21:51:46,0,100,30,0,0
21:51:47,0,100,30,0,0
21:51:47,0,100,30,0,0
21:51:48,0,100,30,0,0
21:51:48,0,100,30,0,0
21:51:49,0,100,30,0,0
21:51:49,0,100,30,0,0
21:51:50,0,100,30,0,0
21:51:50,0,100,30,0,0
21:51:51,0,100,30,0,0
21:51:51,0,100,30,0,0
21:51:52,0,100,30,0,0
21:51:52,0,100,30,0,0
21:51:53,0,100,30,0,0
21:51:53,0,100,30,0,0
21:51:54,0,100,30,0,0
21:51:54,0,100,30,0,0
21:51:55,0,100,30,0,0
21:51:55,0,100,30,0,0
21:51:56,0,100,30,0,0
21:51:56,0,100,30,0,0
21:51:57,0,100,30,0,0
21:51:57,0,100,30,0,0
21:51:58,0,100,30,0,0
21:51:58,0,100,30,0,0
21:51:59,0,100,30,0,0
21:51:59,0,100,30,0,0
21:52:00,0,100,30,0,0
21:52:00,0,100,30,0,0
21:52:01,0,100,30,0,0
21:52:02,0,100,30,0,0
21:52:02,0,100,30,0,0
21:52:03,0,100,30,0,0
21:52:03,0,100,30,0,0
21:52:04,0,100,30,0,0
21:52:04,0,100,30,0,0
21:52:05,0,100,30,0,0
21:52:05,0,100,30,0,0
21:52:06,0,100,30,0,0
21:52:06,0,100,30,0,0
21:52:07,0,100,30,0,0
21:52:07,0,100,30,0,0
21:52:08,0,100,30,0,0
21:52:08,0,100,30,0,0
21:52:09,0,100,30,0,0
21:52:09,0,100,30,0,0
21:52:10,0,100,30,0,0
21:52:10,0,100,30,0,0
21:52:11,0,100,30,0,0
21:52:11,0,100,30,0,0
21:52:12,0,100,30,0,0
21:52:12,0,100,30,0,0
21:52:13,0,100,30,0,0
21:52:13,0,100,30,0,0
21:52:14,0,100,30,0,0
21:52:14,0,100,30,0,0
21:52:15,0,100,30,0,0
21:52:16,0,100,30,0,0
21:52:16,0,100,30,0,0
21:52:17,0,100,30,0,0
21:52:17,0,100,30,0,0
21:52:18,0,100,30,0,0
21:52:19,0,100,30,0,0
21:52:19,0,100,30,0,0
21:52:20,0,100,30,0,0
21:52:20,0,100,30,0,0
21:52:21,0,100,30,0,0
21:52:21,0,100,30,0,0
21:52:22,0,100,30,0,0
21:52:22,0,100,30,0,0
21:52:23,0,100,30,0,0
21:52:23,0,100,30,0,0
21:52:24,0,100,30,0,0
21:52:25,0,100,30,0,0
21:52:25,0,100,30,0,0
21:52:26,0,100,30,0,0
21:52:26,0,100,30,0,0
21:52:27,0,100,30,0,0
21:52:27,0,100,30,0,0
21:52:28,0,100,30,0,0
21:52:28,0,100,30,0,0
21:52:29,0,100,30,0,0
21:52:29,0,100,30,0,0
21:52:30,0,100,30,0,0
21:52:31,0,100,30,0,0
21:52:31,0,100,30,0,0
21:52:32,0,100,30,0,0
21:52:32,0,100,30,0,0
21:52:33,0,100,30,0,0
21:52:33,0,100,30,0,0
21:52:34,0,100,30,0,0
21:52:34,0,100,30,0,0
21:52:35,0,100,30,0,0
21:52:35,0,100,30,0,0
21:52:36,0,100,30,0,0
21:52:36,0,100,30,0,0
21:52:37,0,100,30,0,0
21:52:37,0,100,30,0,0
21:52:38,0,100,30,0,0
21:52:38,0,100,30,0,0
21:52:39,0,100,30,0,0
21:52:39,0,100,30,0,0
21:52:40,0,100,30,0,0
21:52:40,0,100,30,0,0
21:52:41,0,100,30,0,0
21:52:41,0,100,30,0,0
21:52:42,0,100,30,0,0
21:52:42,0,100,30,0,0
21:52:43,0,100,30,0,0
21:52:43,0,100,30,0,0
21:52:44,0,100,30,0,0
21:52:44,0,100,30,0,0
21:52:45,0,100,30,0,0
21:52:45,0,100,30,0,0
21:52:46,0,100,30,0,0
21:52:46,0,100,30,0,0
